#	GRBname	TrigID	T90	Eiso	Eisolow	Eisohi	Ep	Eplow	Ephi	z
215	GRB071020	294835.0	4.3	53.25437251416043	0.3059732883229711	0.3013869432108124	3.418049796123575	0.366246224103857	0.3662919741732448	2.1462
216	GRB070810A	287364.0	9.04	52.10872452993002	0.1685331250284253	0.19427539410808287	2.368532863678432	0.4118395564076076	0.4109920573124287	2.17
218	GRB070802	286809.0	15.8	51.825135954269925	0.2344636089918651	0.27863034258795916	2.667117244093561	0.4544841770672684	0.44854461357148545	2.4541
220	GRB070714B	284856.0	65.6	51.71996362164587	0.29767961448855784	0.3071844635061553	2.818316629438241	0.4338731499465329	0.4336816163616151	0.9225
221	GRB070612A	282066.0	365.0	52.395156858037375	0.15009669458477218	0.15671581716620833	2.4445020187683704	0.38999329527220367	0.38987236419674137	0.617
222	GRB070611	282003.0	13.2	51.8695984486179	0.3114912096933434	0.3124716012593431	2.6941618143780364	0.4489737230595689	0.44519706604702836	2.0394
223	GRB070529	280706.0	109.0	53.046660558506595	0.23310239929252927	0.23555344288731303	3.0814316127919352	0.41414289526753034	0.41483907466113823	2.4996
224	GRB070521	279935.0	38.6	53.08699921154672	0.2654160954113559	0.2649847714586197	3.07255797137676	0.3691190976861237	0.3691328235623516	2.0865
225	GRB070508	278854.0	20.9	53.077821584729335	0.23175753950648864	0.23177459773631176	2.833782440560716	0.3677242641765471	0.3677340198908482	0.82
226	GRB070506	278693.0	5.99	51.67216413778028	0.2556416775555113	0.25722201353150176	2.669787056686856	0.4192828351813471	0.4167283109696991	2.309
228	GRB070420	276321.0	77.0	53.85178850231442	0.2262025735168309	0.22619947093679948	2.978116990899933	0.3772188444939923	0.3772172330084312	3.01
229	GRB070419B	276212.0	238.0	53.25736570111022	0.10336096224158305	0.11355704925042219	2.6947579147782887	0.38271691715190287	0.38270004682302755	1.9588
230	GRB070419A	276205.0	160.0	51.32687360134	0.17588514796031338	0.22648904559160277	1.9227321905642518	0.4516826236363571	0.44562672535937425	0.9705
231	GRB070328	272773.0	72.1	53.62424530080106	0.2713338258525429	0.27350145652324126	3.2179568399198986	0.36621259445799015	0.36624161308680764	2.06
232	GRB070318	271019.0	130.0	52.17930030129965	0.22599140953515645	0.226792045320465	2.789885626056805	0.382827986982236	0.38283789243233907	0.8397
233	GRB070306	263361.0	209.0	52.90721038409694	0.1155467803972866	0.13005901030068373	2.6460854321464704	0.38908913608722095	0.38895708459997336	1.49594
234	GRB070224	261880.0	48.0	51.807223747808266	0.2800798758662	0.49735600054346024	2.162642397573595	0.4641058299583433	0.4543455392229379	1.99
235	GRB070208	259714.0	64.0	51.615824040039925	0.24960777315037935	0.5853641708958606	2.2708184528421134	0.5091160853182423	0.48653837322156457	1.165
236	GRB070129	258408.0	460.0	52.922949470505166	0.23374482180014036	0.3082259116475961	2.4412243677514285	0.41512979947519213	0.41367399474062294	2.3384
237	GRB070103	254532.0	18.4	51.92428291223333	0.21449607484908012	0.2546427100149956	2.5578647038289732	0.43090206905732203	0.4272364277847115	2.6208
238	GRB061222B	252593.0	37.2	52.959536192631916	0.15311542034800604	0.16635412385759948	2.584582410198758	0.40919726818066027	0.4083208908411084	3.355
239	GRB061222A	252588.0	100.0	53.4736463236785	0.21615631414108216	0.2165095538024082	3.0690177286765867	0.3702336883473382	0.37025318190489903	2.088
241	GRB061126	240766.0	52.6	52.9944298768371	0.26283456639119207	0.2651856668028499	3.042201245384419	0.36942219678221944	0.36947518781758965	1.1588
242	GRB061110B	238174.0	135.0	53.49473019268595	0.38409777827005825	0.4951568110106806	3.6700598179105275	0.4350409663146541	0.4387925476599411	3.4344
243	GRB061110A	238108.0	44.5	51.620509243173295	0.1345699406862285	0.16548211514127792	2.477442644367457	0.39710819495174965	0.39655961503430803	0.7578
244	GRB060927	231362.0	22.4	53.08139545686953	0.2685902041236035	0.2685421123349795	3.0762772840967876	0.38556493100231903	0.38545341513060755	5.4636
245	GRB060923A	230662.0	58.5	52.293123159172154	0.2964779952415318	0.2979686291244097	2.638475115680128	0.43626375429856523	0.4328289942983495	2.47
246	GRB060908	228581.0	19.3	52.96875816004821	0.321171305429158	0.3215414728665943	3.0476563571089232	0.373555970285473	0.37358545803243187	1.8836
247	GRB060906	228316.0	44.6	53.10664315710811	0.1668187865374318	0.1823551845071402	2.597518460451319	0.40468937701666047	0.40425689844742346	3.6856
248	GRB060904B	228006.0	190.0	51.66243732760885	0.19560565093731538	0.20070286150289446	2.4495396856718212	0.40420977744524744	0.40337839857193836	0.7029
249	GRB060904A	227996.0	80.1	53.487351377224364	0.13268589026147343	0.13444503613749934	2.889556885866435	0.3766497401079961	0.3766497401079961	2.55
250	GRB060814	224552.0	145.0	53.53570504011227	0.1576562768125727	0.15790604720202087	2.8184604851277757	0.37544338609435357	0.3754472244532163	1.9229
252	GRB060729	221755.0	113.0	51.68614969525453	0.18229759304733142	0.19042311883283344	2.375427597068419	0.4016674741333602	0.40110545779795287	0.5428
253	GRB060719	220020.0	66.9	52.334807218077636	0.1739990297040099	0.18882389234969357	2.4044546733312995	0.4010640852078333	0.4006699766281092	1.532
254	GRB060714	219101.0	116.0	52.99288582371987	0.1579257222435567	0.17178501963823573	2.5676239724569023	0.40035942257992546	0.40005045732864686	2.7108
255	GRB060708	217805.0	10.0	51.975975105834735	0.19434211432562346	0.1956255772690801	2.700552689686019	0.397085384605293	0.3965491948761579	1.92
256	GRB060707	217704.0	66.6	52.86565462615761	0.31682327259599086	0.31650080530183416	2.8497397989111355	0.4003606879801068	0.3998172611022596	3.424
258	GRB060607A	213823.0	103.0	53.157325957368684	0.23826390744911977	0.23827920149342285	3.055562482920098	0.3798467253992172	0.3798316795355481	3.0749
259	GRB060605	213630.0	79.8	52.67081537717681	0.32422914582819373	0.32385526325084035	3.034436196225643	0.42781863240618206	0.42614445820000146	3.773
261	GRB060602A	213180.0	74.8	52.16589488786784	0.48167011124965686	0.5010735831900596	2.97619751378358	0.4215652150571126	0.4241464758365712	0.787
262	GRB060522	211117.0	69.1	53.066420359296565	0.3417971342142129	0.34183632806676356	3.128536543435229	0.4076044770543889	0.4068373970071413	5.11
263	GRB060510B	209352.0	263.0	53.60686429468343	0.12398892257434731	0.14247340010546364	2.888594523640764	0.3909786578433814	0.39086135282148177	4.941
