#	RA	DEC
221	129.0	70.8
223	204.0	-47.1
224	255.0	35.0
225	276.0	-40.2
226	189.0	35.5
227	94.4	55.0
228	201.0	-5.53
229	188.0	3.67
230	143.0	-17.3
231	6.4	-64.8
232	175.0	-16.3
233	238.0	70.1
234	58.9	12.2
235	150.0	-1.03
236	34.3	1.96
237	45.8	47.8
238	43.1	42.7
239	232.0	-38.5
240	192.0	18.3
241	130.0	-46.6
242	165.0	56.5
243	7.36	9.22
244	343.0	-15.4
245	287.0	-16.4
246	121.0	-14.0
247	4.72	1.26
248	90.9	-17.1
249	319.0	48.6
250	163.0	25.4
251	41.5	-55.9
252	330.0	26.9
253	60.5	-15.1
254	79.9	-21.4
255	220.0	-25.2
256	324.0	-24.4
257	283.0	-13.4
258	127.0	20.5
259	284.0	6.32
260	306.0	28.4
261	93.1	50.5
262	281.0	-30.0
263	13.5	9.54
264	263.0	-44.8
265	127.0	-9.03
266	167.0	-46.8
267	272.0	11.2
268	262.0	-0.0577
269	333.0	25.2
270	153.0	5.02
272	20.0	-30.3
273	174.0	-45.8
274	264.0	-64.8
275	332.0	13.8
276	61.7	-71.9
277	15.2	-17.2
278	20.7	-32.5
279	267.0	11.6
280	205.0	-18.0
281	351.0	-47.5
282	91.7	-26.8
283	245.0	-4.11
284	151.0	52.3
285	3.86	7.35
286	357.0	19.7
287	316.0	32.1
288	299.0	-67.7
289	322.0	-29.6
290	180.0	-5.31
291	181.0	24.9
292	120.0	-44.8
293	77.9	-51.4
294	129.0	54.4
295	143.0	43.1
296	333.0	7.47
297	246.0	8.32
298	103.0	23.3
299	112.0	-39.9
300	263.0	-0.934
301	71.9	-57.3
302	256.0	17.3
303	296.0	46.4
304	302.0	57.6
305	162.0	-50.8
306	179.0	-29.2
307	183.0	-67.7
308	80.1	40.0
309	280.0	62.4
310	171.0	42.3
311	114.0	-22.3
312	289.0	84.3
313	222.0	10.0
314	213.0	13.5
315	98.8	-6.62
316	191.0	-61.4
317	234.0	63.8
318	304.0	-27.0
319	236.0	-28.2
320	168.0	46.7
321	287.0	36.9
322	198.0	-56.0
323	177.0	-65.1
324	330.0	29.7
326	348.0	-25.4
327	164.0	-70.4
328	13.7	-4.95
329	235.0	64.5
330	149.0	51.2
331	104.0	-0.174
332	71.1	31.2
333	266.0	-46.1
334	170.0	56.0
335	286.0	-17.2
336	280.0	-54.3
337	319.0	-60.4
338	16.4	-27.3
339	120.0	7.65
340	33.1	-67.6
341	349.0	-40.3
342	151.0	3.45
343	290.0	-5.38
344	123.0	71.1
345	147.0	54.0
346	15.7	-72.7
347	99.4	5.75
348	113.0	17.0
349	184.0	57.3
350	169.0	22.7
351	107.0	27.0
352	195.0	78.7
353	164.0	53.7
354	148.0	9.37
355	260.0	-18.1
356	237.0	-18.5
357	312.0	-71.6
358	162.0	-24.8
359	78.2	-7.04
360	226.0	0.0795
361	150.0	-33.8
362	109.0	-23.6
363	212.0	20.5
364	132.0	-16.3
365	20.4	-0.679
366	76.8	11.3
367	329.0	-20.7
368	344.0	8.09
369	214.0	-17.7
370	93.6	35.5
371	65.1	-71.2
372	41.2	-43.5
373	229.0	35.8
374	19.7	-82.8
375	300.0	-19.9
376	57.2	65.9
377	121.0	-61.0
378	2.05	-61.7
379	56.9	-44.2
380	217.0	-59.7
381	83.2	-39.1
382	38.5	-35.4
383	76.2	-6.43
384	272.0	61.4
385	271.0	-8.29
386	349.0	55.8
387	338.0	-33.2
388	147.0	70.5
389	214.0	-65.0
390	337.0	64.6
391	234.0	11.0
392	228.0	-19.6
393	320.0	-34.9
394	67.4	5.73
395	5.67	33.5
396	255.0	-63.8
397	184.0	25.1
398	271.0	-27.2
399	221.0	-25.6
400	342.0	-57.9
401	42.3	9.79
402	230.0	68.3
403	250.0	-12.1
404	291.0	-15.4
405	83.0	-5.38
406	292.0	33.9
407	204.0	-18.3
408	97.6	-19.1
409	218.0	-35.2
410	120.0	-28.3
411	278.0	-13.0
412	222.0	-35.5
413	83.2	-47.0
414	194.0	14.3
415	188.0	66.8
416	111.0	-37.8
417	315.0	-53.4
418	108.0	-22.5
419	140.0	68.4
420	7.51	44.3
421	328.0	57.5
422	289.0	4.2
423	49.0	-22.9
424	326.0	-27.9
425	293.0	4.11
426	189.0	6.97
427	152.0	-26.6
428	222.0	12.3
429	190.0	71.8
431	312.0	-62.7
432	174.0	41.0
433	193.0	50.2
434	260.0	38.3
435	128.0	45.4
436	325.0	-61.5
437	139.0	55.5
438	127.0	63.8
439	277.0	86.4
440	176.0	36.8
441	89.2	-58.0
442	244.0	-48.7
443	199.0	-12.1
444	253.0	34.2
445	285.0	47.4
446	255.0	55.4
447	10.1	-63.2
448	160.0	-64.0
449	98.4	6.95
450	39.2	-33.1
451	11.8	-37.6
452	39.3	8.06
453	10.3	34.0
454	289.0	32.5
455	132.0	-48.9
456	188.0	-11.0
457	313.0	36.7
458	72.5	-19.3
459	139.0	33.8
460	198.0	8.2
461	195.0	32.1
462	251.0	31.8
463	39.2	18.2
464	92.9	37.9
465	223.0	47.3
466	123.0	22.2
467	222.0	73.1
468	145.0	-0.602
469	209.0	-47.1
470	357.0	41.4
471	129.0	-59.2
472	44.0	26.9
473	242.0	-72.2
474	225.0	55.3
475	93.6	-58.6
476	87.5	18.4
477	291.0	36.1
478	76.7	12.8
479	6.36	24.3
480	292.0	-65.4
481	222.0	-32.2
482	40.4	-39.7
484	48.1	46.6
485	238.0	27.6
486	112.0	-29.2
487	142.0	14.6
488	207.0	33.3
489	271.0	-1.36
490	127.0	58.2
491	56.3	-66.6
492	39.7	-2.38
493	172.0	-50.1
494	108.0	-60.1
495	108.0	-60.1
496	281.0	59.6
497	41.1	35.5
498	146.0	63.5
499	305.0	51.2
500	49.3	-38.1
501	13.0	45.1
502	249.0	41.9
503	40.7	-0.379
504	77.2	-82.6
505	317.0	-14.4
506	27.1	-39.2
507	323.0	14.9
508	231.0	-79.1
509	350.0	-40.1
510	286.0	3.9
511	86.4	18.9
512	202.0	37.6
513	229.0	-41.1
514	320.0	67.6
515	227.0	42.4
516	253.0	40.0
517	186.0	15.1
518	289.0	-15.1
519	46.6	-62.7
520	277.0	-55.6
521	319.0	49.0
522	103.0	23.0
523	194.0	28.3
524	197.0	49.8
525	127.0	46.2
526	195.0	56.9
527	65.4	-51.2
528	145.0	-65.8
529	291.0	-12.6
530	208.0	5.99
531	135.0	2.71
532	357.0	-79.9
533	282.0	-11.2
534	184.0	20.2
535	252.0	52.7
536	209.0	0.612
537	344.0	15.5
538	30.6	33.5
539	254.0	-12.9
540	69.5	-34.2
541	104.0	41.8
542	105.0	-73.1
543	124.0	20.2
544	81.3	32.5
545	145.0	66.8
546	327.0	26.2
547	37.9	-1.58
548	331.0	-17.9
549	188.0	27.9
550	325.0	58.7
551	232.0	37.8
552	212.0	1.33
553	85.2	-4.4
554	67.4	28.9
555	301.0	-64.9
556	164.0	-14.2
557	132.0	-60.2
558	344.0	-21.6
559	355.0	31.3
560	333.0	36.6
561	279.0	-12.0
562	332.0	-31.8
563	69.3	-17.3
564	71.0	-63.0
565	349.0	-44.7
566	29.6	-1.62
567	345.0	-5.38
568	144.0	44.3
569	291.0	-64.6
570	98.5	-19.9
571	296.0	-2.95
572	75.1	-75.7
573	253.0	82.1
574	8.3	25.6
575	135.0	-47.6
576	41.2	-26.1
577	207.0	-10.4
578	342.0	1.17
579	47.6	14.0
580	216.0	45.6
581	192.0	-29.2
582	359.0	29.4
583	182.0	46.5
584	27.9	-3.19
585	170.0	-57.5
586	197.0	-59.0
587	92.4	-13.3
588	270.0	-27.6
589	35.9	67.5
590	220.0	-2.5
591	331.0	-65.5
592	214.0	-11.1
593	230.0	0.622
594	261.0	-2.96
595	89.0	-11.6
596	180.0	63.1
597	17.5	-0.00696
598	357.0	36.1
599	182.0	-55.7
600	184.0	-37.1
601	273.0	-9.52
602	343.0	82.2
603	20.7	-77.8
604	275.0	-68.2
605	260.0	16.7
606	224.0	28.2
607	53.8	-40.2
608	153.0	24.1
609	24.6	41.5
610	249.0	29.8
611	135.0	-33.5
612	250.0	68.2
613	172.0	17.1
614	86.9	82.9
615	24.3	-64.1
616	139.0	87.3
617	309.0	-24.7
618	87.6	14.5
619	322.0	-20.1
620	356.0	47.5
621	283.0	-54.3
622	296.0	-7.97
623	197.0	18.7
624	305.0	35.0
625	137.0	17.5
626	272.0	-16.3
627	139.0	-0.144
628	315.0	-22.5
629	173.0	27.7
630	183.0	54.4
631	196.0	59.4
632	355.0	9.92
633	149.0	13.7
634	134.0	-32.4
635	92.0	55.7
636	158.0	-51.8
637	236.0	-0.361
638	279.0	-11.7
639	117.0	52.0
640	58.9	2.04
641	67.9	14.7
642	43.5	13.4
643	148.0	-42.3
644	140.0	-58.2
645	174.0	15.0
646	171.0	48.1
647	194.0	59.0
648	311.0	49.8
649	190.0	-50.6
650	169.0	-30.4
651	154.0	-62.4
652	178.0	78.0
653	196.0	30.2
654	327.0	-8.25
655	257.0	23.9
656	13.5	-42.9
657	301.0	54.3
658	229.0	55.3
659	307.0	-11.9
660	31.6	7.43
661	83.2	54.5
662	271.0	-17.0
663	171.0	-3.52
664	272.0	-2.29
665	63.6	-58.8
666	70.5	-12.3
667	289.0	-1.59
668	167.0	-29.1
669	260.0	41.1
670	276.0	-5.67
671	137.0	0.421
672	304.0	6.26
673	235.0	-20.2
674	181.0	-32.8
675	214.0	-14.5
676	146.0	27.0
677	358.0	63.1
678	276.0	-59.4
679	74.8	-9.32
680	236.0	-7.3
681	8.31	-26.4
682	251.0	-38.4
683	282.0	-6.98
684	274.0	-52.1
685	200.0	62.3
686	257.0	-22.7
687	241.0	-47.5
688	217.0	5.85
689	234.0	-28.8
690	314.0	53.3
691	270.0	-6.73
692	44.8	13.8
693	13.1	49.9
694	137.0	-54.4
695	245.0	3.54
696	230.0	13.3
697	355.0	-46.2
698	168.0	-30.6
699	170.0	-20.1
700	332.0	60.0
701	339.0	-29.7
702	80.3	-58.5
703	352.0	42.5
704	171.0	8.93
705	127.0	-17.6
706	214.0	42.1
707	197.0	-52.8
708	149.0	-49.4
709	283.0	-4.26
710	137.0	14.0
711	235.0	12.9
712	54.3	-89.0
713	42.5	40.5
714	58.1	-17.7
715	242.0	-39.3
716	247.0	-29.4
717	274.0	69.2
718	291.0	24.1
719	213.0	8.68
720	252.0	23.9
721	259.0	-13.1
722	273.0	14.3
723	219.0	79.7
724	47.5	28.5
725	122.0	29.6
726	20.0	-35.8
727	40.9	-17.8
728	130.0	51.0
729	320.0	-25.5
730	30.1	8.8
731	301.0	65.4
732	43.1	-18.0
733	87.8	-24.8
734	249.0	-24.0
735	120.0	-9.08
736	125.0	-7.18
737	16.2	33.9
738	318.0	57.0
739	66.1	64.0
740	276.0	24.7
741	76.6	-84.7
742	150.0	18.3
743	13.2	51.6
744	350.0	32.5
745	310.0	-68.6
746	191.0	-7.18
747	14.3	-46.8
748	290.0	40.7
749	92.9	-39.5
750	337.0	-31.4
751	190.0	33.0
752	307.0	-52.7
753	276.0	51.5
754	155.0	-20.6
755	155.0	-46.7
756	12.7	23.0
757	118.0	-41.6
758	129.0	-66.5
759	266.0	1.61
760	327.0	-10.5
761	44.8	57.1
762	244.0	-47.4
763	109.0	49.7
764	276.0	-23.7
765	287.0	-38.0
766	271.0	-3.88
767	154.0	27.5
768	60.4	-32.7
769	223.0	-19.7
770	258.0	36.6
771	294.0	36.4
772	311.0	-0.716
773	164.0	53.8
774	343.0	70.3
775	317.0	-64.0
776	57.3	-44.2
777	89.4	81.0
778	281.0	-28.5
779	287.0	56.1
780	24.6	34.6
781	238.0	-46.2
782	165.0	-23.5
783	239.0	40.9
784	287.0	6.76
785	308.0	74.8
787	282.0	61.9
788	120.0	45.8
789	134.0	56.4
790	262.0	-23.4
791	133.0	52.2
792	112.0	75.1
793	320.0	-41.3
794	2.16	-37.9
795	97.9	24.3
796	133.0	13.5
797	291.0	67.7
798	186.0	15.7
799	197.0	61.2
800	326.0	-56.8
801	357.0	-66.0
802	212.0	-51.6
803	338.0	-15.3
804	279.0	17.5
805	158.0	-5.25
806	261.0	-15.8
807	150.0	-68.3
808	345.0	87.6
809	43.0	49.3
810	69.0	43.7
811	13.1	7.79
812	22.5	-20.6
813	12.5	-10.8
814	165.0	67.5
815	138.0	88.6
816	194.0	28.1
817	349.0	5.99
818	330.0	26.5
819	300.0	41.9
820	134.0	47.0
821	79.3	64.2
822	246.0	7.61
823	0.234	44.6
824	286.0	45.7
825	12.3	-34.5
826	74.6	-2.53
827	241.0	21.9
828	168.0	-20.4
829	1.95	-16.2
830	156.0	-17.6
831	173.0	-72.7
832	303.0	14.0
833	166.0	-16.4
834	66.5	-77.3
835	318.0	-65.4
836	190.0	23.2
837	291.0	-35.1
838	48.3	-66.0
839	329.0	37.1
840	223.0	-28.5
841	0.669	7.01
842	289.0	-17.1
843	316.0	65.7
844	28.7	55.6
845	31.5	14.9
846	173.0	-16.2
847	48.6	31.0
848	27.2	22.7
849	20.7	5.85
850	352.0	26.6
851	22.5	-18.0
852	55.3	67.7
853	300.0	52.6
854	2.48	47.8
855	44.1	0.296
856	88.8	-15.3
857	154.0	-21.4
858	290.0	77.0
859	166.0	-26.7
860	195.0	-11.1
861	112.0	-5.85
862	134.0	-24.2
863	246.0	-56.5
864	226.0	-31.7
865	15.8	-39.1
866	315.0	-51.1
867	84.6	-27.0
868	177.0	-19.5
869	264.0	49.2
870	351.0	-66.2
871	0.728	-37.9
872	231.0	25.6
873	6.99	9.4
874	329.0	29.2
875	170.0	3.61
876	76.3	-20.7
877	256.0	-35.6
878	89.2	-3.46
879	299.0	-26.5
880	209.0	1.52
881	136.0	21.5
882	296.0	55.8
883	256.0	11.5
884	357.0	51.3
885	266.0	15.8
886	291.0	-8.26
887	98.6	-9.72
888	76.5	42.7
889	108.0	-56.3
890	32.3	-68.0
891	164.0	-45.5
892	252.0	71.8
893	168.0	42.4
894	195.0	74.6
895	83.5	-7.99
896	154.0	-12.6
897	154.0	35.5
898	124.0	43.5
899	349.0	43.4
900	356.0	49.5
901	47.2	13.2
902	141.0	31.7
903	96.2	4.79
904	299.0	-53.1
905	11.3	-1.59
906	3.34	-0.812
907	247.0	15.5
908	55.8	23.2
909	29.4	16.9
910	0.274	65.7
911	203.0	34.1
912	36.6	-18.9
913	31.0	-16.9
914	258.0	-36.7
915	113.0	-54.1
916	309.0	-44.2
917	209.0	47.4
918	72.6	-72.5
919	60.2	-56.0
920	277.0	-86.1
921	339.0	56.9
922	176.0	51.0
923	32.2	-57.5
924	118.0	-0.644
925	56.5	-5.96
926	344.0	-71.0
927	46.3	-39.0
928	127.0	25.9
929	238.0	15.5
930	188.0	61.5
931	264.0	-25.2
932	101.0	50.2
933	108.0	-25.1
934	18.4	-50.9
935	129.0	60.6
936	64.5	-65.9
937	240.0	25.6
938	225.0	88.6
939	353.0	-10.6
940	329.0	-0.0961
941	274.0	10.3
942	29.6	41.6
943	316.0	64.9
944	249.0	72.9
945	204.0	-10.3
946	251.0	44.8
947	152.0	10.0
948	70.1	22.5
949	93.5	64.1
950	290.0	60.7
951	155.0	26.6
952	237.0	-16.0
953	313.0	69.0
954	11.0	61.9
955	294.0	78.4
956	191.0	44.1
957	252.0	-36.0
958	179.0	7.83
959	179.0	26.6
960	212.0	24.5
961	11.6	-8.0
962	142.0	0.185
963	120.0	0.78
964	138.0	-11.9
965	164.0	14.5
966	334.0	-26.6
967	241.0	-28.4
968	211.0	32.2
969	90.6	-52.4
970	189.0	33.0
971	190.0	16.8
972	149.0	18.2
973	295.0	40.4
974	197.0	-75.6
975	226.0	17.2
976	269.0	33.4
977	210.0	47.0
978	35.0	-7.15
979	335.0	15.4
980	69.0	-12.7
981	239.0	35.5
982	95.1	-8.96
983	351.0	29.8
984	198.0	8.09
985	285.0	-25.3
986	184.0	-48.7
987	245.0	-28.7
988	231.0	-6.97
989	242.0	-31.6
990	338.0	26.6
991	221.0	-27.8
992	92.1	-46.6
993	269.0	-32.8
994	6.79	-23.5
995	49.8	18.4
996	32.1	33.4
997	252.0	0.0626
998	302.0	4.75
999	128.0	33.1
1000	37.3	-25.1
1001	39.5	30.8
1002	120.0	-69.0
1003	22.7	-34.1
1004	15.8	-24.5
1005	168.0	53.8
1006	328.0	-33.8
1007	70.5	-11.3
1008	229.0	44.4
1009	233.0	63.5
1010	20.8	38.1
1011	332.0	6.84
1012	324.0	48.7
1013	89.3	-60.6
1014	82.6	-43.3
1015	331.0	-54.7
1016	3.97	3.46
1017	100.0	-54.7
1018	331.0	53.0
1019	95.8	-0.105
1020	347.0	-68.2
1021	122.0	2.31
1022	245.0	60.5
1023	27.9	61.4
1024	227.0	12.4
1025	230.0	-32.8
1026	14.6	-43.5
1027	30.2	-17.6
1028	220.0	33.6
1029	280.0	-57.4
1030	340.0	-40.1
1031	95.1	-55.2
1032	265.0	-42.4
1033	164.0	69.1
1034	336.0	-57.0
1035	213.0	-11.5
1036	17.9	-76.0
1037	65.7	-25.1
1038	228.0	-80.5
1039	302.0	-62.6
1040	288.0	-18.9
1041	86.8	51.3
1042	63.6	25.8
1043	357.0	0.312
1044	314.0	-62.4
1045	329.0	-53.2
1046	271.0	-32.3
1047	32.6	64.1
1048	277.0	1.17
1049	208.0	-18.6
1050	122.0	-14.0
1051	274.0	-6.91
1052	224.0	-11.7
1053	188.0	-60.3
1054	8.26	19.5
1055	32.6	33.1
1056	102.0	-63.2
1057	356.0	-5.49
1058	313.0	72.3
1059	45.9	75.5
1060	238.0	-62.0
1061	174.0	-7.1
1062	195.0	15.9
1063	262.0	4.01
1064	237.0	20.6
1065	177.0	68.1
1066	19.2	-9.24
1067	269.0	80.1
1068	20.8	-64.1
1069	280.0	-55.0
1070	102.0	50.7
1071	121.0	-26.1
1072	3.15	32.6
1073	329.0	38.9
1074	287.0	68.8
1075	165.0	51.7
1076	26.5	69.5
1077	326.0	-20.0
1078	287.0	-27.7
1079	38.0	-71.3
1080	84.3	5.08
1081	163.0	-4.26
1082	169.0	30.6
1083	80.5	47.5
1084	278.0	36.5
1085	178.0	57.2
1086	99.5	24.0
1087	259.0	55.4
1088	218.0	36.3
1089	206.0	44.1
1090	155.0	41.7
1091	220.0	-0.165
1092	137.0	35.2
1093	112.0	-70.2
1094	228.0	-14.7
1095	178.0	-53.1
1096	356.0	12.2
1097	231.0	-22.7
1098	251.0	13.8
1099	208.0	7.49
1100	98.3	62.8
1101	262.0	-53.2
1102	105.0	-7.85
1103	339.0	-64.9
1104	137.0	41.8
1105	58.1	-55.9
1106	220.0	-26.7
1107	277.0	47.1
1108	300.0	70.1
1109	335.0	-63.4
1111	260.0	-80.9
1112	48.2	62.5
1113	6.4	-58.1
1114	354.0	-31.6
1115	120.0	21.5
1116	355.0	31.8
1117	341.0	23.7
1118	120.0	32.9
1119	165.0	53.8
1120	280.0	33.9
1121	8.39	61.1
1122	338.0	66.1
1123	151.0	45.7
1124	288.0	-32.4
1125	152.0	44.3
1126	335.0	-23.2
1127	302.0	11.0
1128	150.0	-59.8
1129	185.0	-38.3
1130	0.118	-34.8
1131	101.0	72.2
1132	294.0	2.42
1133	229.0	-24.3
1134	25.8	-33.5
1135	8.96	8.82
1136	190.0	10.7
1137	204.0	-22.1
1138	6.76	1.18
1139	245.0	-60.0
1140	36.9	-55.5
1141	329.0	-15.7
1142	56.3	-39.3
1143	27.8	-18.6
1144	33.1	-2.2
1145	3.15	-28.5
1146	57.9	28.3
1147	42.9	30.2
1148	355.0	66.3
1149	115.0	-20.3
1150	324.0	-24.8
1151	32.1	57.0
1152	262.0	-8.75
1153	121.0	37.3
1154	2.0	-29.8
1155	6.71	74.3
1156	284.0	20.7
1157	243.0	30.3
1158	122.0	57.6
1159	193.0	75.0
1160	254.0	55.3
1161	278.0	-62.3
1162	238.0	-78.7
1163	313.0	-78.4
1164	347.0	10.7
1165	328.0	-38.9
1166	298.0	-32.4
1167	28.9	-27.6
1168	121.0	-45.6
1169	316.0	-31.3
1170	183.0	39.9
1171	182.0	40.1
1172	107.0	1.07
1173	199.0	16.5
1174	270.0	-63.8
1175	65.1	-34.1
1176	40.3	-66.9
1177	48.5	-42.9
1178	148.0	10.5
1179	121.0	-46.3
1180	179.0	-13.4
1181	153.0	43.1
1182	34.8	68.8
1183	260.0	69.4
1184	46.2	-47.4
1185	198.0	62.0
1186	37.0	11.7
1187	33.5	-73.5
1189	0.926	-53.0
1190	159.0	-53.2
1191	353.0	26.8
1192	105.0	-25.9
1193	358.0	46.5
1194	149.0	-35.2
1195	160.0	-21.1
1196	145.0	15.6
1197	106.0	-74.7
1198	332.0	-74.6
1199	86.6	64.2
1200	147.0	-13.2
1201	324.0	6.87
1202	336.0	-2.26
1203	148.0	-17.0
1204	97.2	46.3
1205	271.0	-82.2
1206	145.0	-22.0
1207	91.7	29.5
1208	46.3	-50.5
1209	111.0	-79.2
1210	97.8	-45.9
1211	220.0	48.7
1212	263.0	29.8
1213	330.0	5.37
1214	264.0	13.0
1215	346.0	3.94
1216	238.0	-30.9
1217	255.0	12.3
1218	277.0	-51.0
1219	5.28	21.0
1220	31.8	0.332
1221	40.7	30.4
1222	58.2	-0.72
1223	238.0	45.0
1224	18.1	55.8
1225	221.0	20.6
1226	112.0	-29.8
1227	253.0	31.6
1228	221.0	12.6
1229	112.0	-27.2
1230	213.0	17.0
1231	95.3	-62.3
1232	16.6	-41.4
1233	18.4	-48.4
1234	171.0	29.0
1235	228.0	-6.54
1236	184.0	35.5
1237	7.82	-33.7
1238	357.0	-17.9
1239	321.0	-53.0
1240	42.0	14.8
1241	330.0	-22.5
1242	322.0	-6.07
1243	337.0	-10.9
1244	150.0	0.312
1245	233.0	0.296
1246	323.0	2.89
1247	71.2	-18.1
1248	127.0	73.6
1249	196.0	41.2
1250	239.0	78.6
1251	95.9	-1.16
1252	89.9	75.2
1253	332.0	-27.8
1254	279.0	52.6
1255	241.0	66.6
1256	328.0	44.0
1257	235.0	62.0
1258	124.0	-37.2
1259	124.0	62.7
1260	7.36	36.8
1261	344.0	62.7
1262	236.0	-3.64
1263	291.0	13.7
1264	282.0	8.33
1265	174.0	50.0
1266	274.0	-36.7
1267	176.0	60.0
1268	66.6	-10.9
1269	45.8	12.8
1270	41.1	-2.16
1271	254.0	-30.8
1272	55.2	-17.1
1273	242.0	32.3
1274	50.4	16.9
1275	75.1	15.0
1276	58.4	21.5
1277	57.7	27.0
1278	203.0	35.0
1279	212.0	27.7
1280	103.0	71.8
1281	35.8	38.4
1282	77.1	69.7
1284	328.0	-60.0
1285	84.7	-5.44
1286	54.0	17.3
1287	286.0	70.4
1288	276.0	37.6
1289	72.7	28.4
1290	283.0	32.0
1291	147.0	31.9
1292	297.0	46.4
1293	329.0	-1.84
1294	125.0	32.0
1295	312.0	53.0
1296	329.0	16.9
1297	252.0	-59.2
1298	330.0	-57.6
1299	85.2	-19.3
1300	228.0	30.9
1301	226.0	60.2
1302	187.0	-26.4
1303	348.0	18.4
1304	345.0	38.7
1305	330.0	40.9
1306	265.0	34.9
1307	126.0	-45.5
1308	132.0	13.6
1309	123.0	-18.3
1310	271.0	-52.8
