GRB201201120	2020-12-01	02:52:14.91	44.288	8.708	2.59E-06	5.57E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	63.1203	-10.6623	-99.0	-99.0	-99.0	-99.0
GRB100910818	2010-09-10	19:37:43.96	13.824	0.724	1.34E-05	4.74E-08	2.95E-02	1.90E-03	1.90E-03	1.52E+02	8.28E+00	8.28E+00	-9.49E-01	3.94E-02	3.94E-02	-2.36E+00	1.34E-01	1.34E-01	340.1316	14.8715	7.54E-07	1.75E-08	1.46E-05	3.39E-07
GRB090427688	2009-04-27	16:30:23.81	12.288	1.28	1.62E-06	3.18E-08	3.24E+00	5.30E+00	5.30E+00	4.86E+01	1.32E+01	1.32E+01	1.93E+00	4.98E-01	4.98E-01	-2.31E+00	1.41E-01	1.41E-01	1.2235	-73.8959	1.61E-07	1.25E-08	2.14E-06	1.66E-07
GRB101219686	2010-12-19	16:28:13.12	51.009	1.775	3.99E-06	4.89E-08	2.03E-01	2.16E-01	2.16E-01	6.33E+01	1.61E+01	1.61E+01	8.85E-01	4.93E-01	4.93E-01	-2.39E+00	2.76E-01	2.76E-01	306.9251	-82.5425	1.26E-07	1.14E-08	2.95E-06	2.68E-07
GRB120707800	2012-07-07	19:12:17.43	40.96	4.238	9.36E-05	7.07E-07	5.65E-02	4.06E-03	4.06E-03	1.57E+02	1.13E+01	1.13E+01	-1.03E+00	4.40E-02	4.40E-02	-2.19E+00	4.81E-02	4.81E-02	4.0819	-21.2583	1.68E-06	1.46E-08	9.44E-05	8.20E-07
GRB110409179	2011-04-09	04:17:20.60	0.128	0.143	3.28E-07	1.06E-08	1.41E-01	7.29E-02	7.29E-02	2.02E+02	5.34E+01	5.34E+01	8.31E-01	6.72E-01	6.72E-01	-1.80E+00	1.85E-01	1.85E-01	340.7212	14.7726	2.71E-06	2.44E-07	3.45E-07	3.11E-08
GRB200112395	2020-01-12	09:28:27.48	38.912	4.222	8.70E-07	2.34E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	297.4075	28.3089	-99.0	-99.0	-99.0	-99.0
GRB200929204	2020-09-29	04:53:12.27	2.048	1.086	1.95E-07	1.88E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	325.1053	24.3314	-99.0	-99.0	-99.0	-99.0
GRB081229675	2008-12-29	16:12:17.38	0.032	0.045	8.65E-08	2.73E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	66.1228	-11.3947	-99.0	-99.0	-99.0	-99.0
GRB181222841	2018-12-22	20:11:37.44	0.576	0.023	3.62E-05	2.07E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	66.8147	-12.2122	-99.0	-99.0	-99.0	-99.0
GRB210429658	2021-04-29	15:47:23.42	12.288	2.673	2.39E-06	3.91E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	39.5395	43.712	-99.0	-99.0	-99.0	-99.0
GRB090310189	2009-03-10	04:32:49.90	116.93	1.056	5.54E-06	6.20E-08	9.09E-03	1.47E-03	1.47E-03	1.28E+02	1.23E+01	1.23E+01	-8.79E-01	9.41E-02	9.41E-02	-8.78E+00	4.44E+03	4.44E+03	295.4644	28.2097	1.50E-07	1.03E-08	5.48E-06	3.76E-07
GRB090829672	2009-08-29	16:07:38.86	67.585	2.896	7.66E-05	1.58E-07	1.92E-02	4.29E-04	4.29E-04	1.88E+02	1.06E+01	1.06E+01	-1.49E+00	1.24E-02	1.24E-02	-2.19E+00	7.76E-02	7.76E-02	11.2335	-52.1009	8.99E-07	8.58E-09	9.15E-05	8.74E-07
GRB150214293	2015-02-14	07:01:22.65	0.192	0.286	2.37E-07	1.40E-08	1.50E-02	3.40E-03	3.40E-03	6.21E+02	2.90E+02	2.90E+02	-5.90E-01	2.59E-01	2.59E-01	-2.15E+00	6.19E-01	6.19E-01	10.2843	-63.1258	1.41E-06	1.77E-07	4.48E-07	5.65E-08
GRB081222204	2008-12-22	04:54:00.26	18.88	2.318	1.19E-05	9.57E-08	2.55E-02	1.87E-03	1.87E-03	1.47E+02	8.43E+00	8.43E+00	-8.44E-01	4.48E-02	4.48E-02	-2.30E+00	1.19E-01	1.19E-01	254.822	-79.041	5.92E-07	1.69E-08	1.21E-05	3.44E-07
GRB141110232	2014-11-10	05:33:23.56	36.608	1.81	2.43E-06	3.86E-08	4.30E-03	7.34E-04	7.34E-04	1.83E+02	4.35E+01	4.35E+01	-1.10E+00	1.15E-01	1.15E-01	-1.96E+00	2.15E-01	2.15E-01	349.2793	6.3114	1.64E-07	1.24E-08	3.84E-06	2.92E-07
GRB220305481	2022-03-05	11:33:20.48	172.803	1.493	1.62E-05	3.10E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	285.9108	26.3808	-99.0	-99.0	-99.0	-99.0
GRB220118764	2022-01-18	18:20:35.84	18.944	2.611	3.55E-06	3.55E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	295.6394	85.7475	-99.0	-99.0	-99.0	-99.0
GRB200212451	2020-02-12	10:49:49.15	10.496	1.95	1.12E-06	2.99E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	200.382	28.9481	-99.0	-99.0	-99.0	-99.0
GRB160310291	2016-03-10	06:59:11.55	23.613	1.864	2.54E-06	6.17E-08	7.32E-03	4.78E-04	4.78E-04	5.60E+01	6.20E+00	6.20E+00	-1.24E+00	0.00E+00	0.00E+00	-2.44E+00	0.00E+00	0.00E+00	345.1492	11.0384	1.11E-07	5.50E-09	3.06E-06	1.51E-07
GRB190821716	2019-08-21	17:10:34.08	59.904	5.152	3.62E-06	4.74E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	347.6956	8.295	-99.0	-99.0	-99.0	-99.0
GRB161206064	2016-12-06	01:32:28.08	33.537	1.28	3.72E-05	3.87E-08	2.20E-02	1.06E-03	1.06E-03	2.43E+02	1.45E+01	1.45E+01	-8.47E-01	3.27E-02	3.27E-02	-2.01E+00	5.26E-02	5.26E-02	356.115	-77.6528	8.99E-07	1.28E-08	3.94E-05	5.60E-07
GRB171008080	2017-10-08	01:54:38.89	1.472	1.537	1.12E-07	3.58E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	37.0431	54.1735	-99.0	-99.0	-99.0	-99.0
GRB110616648	2011-06-16	15:33:25.24	12.544	2.611	1.29E-06	5.09E-08	5.20E-01	1.67E+01	1.67E+01	2.17E+01	1.90E+01	1.90E+01	2.09E-01	1.13E+01	1.13E+01	-1.83E+00	1.09E-01	1.09E-01	358.9245	-8.4667	1.92E-07	2.25E-08	1.76E-06	2.07E-07
GRB170726249	2017-07-26	05:58:15.42	1.792	0.923	6.02E-07	1.68E-08	2.35E-02	6.06E-03	6.06E-03	2.04E+02	3.95E+01	3.95E+01	-4.98E-01	2.32E-01	2.32E-01	-3.07E+00	6.29E+03	6.29E+03	279.1125	23.9336	5.53E-07	1.06E-07	4.58E-07	8.81E-08
GRB110509142	2011-05-09	03:24:38.79	68.864	2.757	3.76E-06	4.31E-08	3.47E-02	1.12E-02	1.12E-02	1.04E+02	8.96E+00	8.96E+00	2.20E-01	2.54E-01	2.54E-01	-2.68E+00	4.65E-01	4.65E-01	291.6479	27.8135	1.51E-07	1.53E-08	4.00E-06	4.07E-07
GRB120119354	2012-01-19	08:29:29.82	16.896	3.278	2.79E-06	7.84E-08	7.39E-03	1.11E-03	1.11E-03	1.63E+02	2.08E+01	2.08E+01	-1.02E+00	8.17E-02	8.17E-02	-1.32E+01	1.04E+06	1.04E+06	235.0319	-44.2569	1.84E-07	1.25E-08	3.01E-06	2.03E-07
GRB081213173	2008-12-13	04:09:41.64	0.256	0.286	1.23E-07	1.87E-08	1.16E-02	2.29E-03	2.29E-03	1.97E+03	1.58E+03	1.58E+03	-1.14E+00	1.95E-01	1.95E-01	-9.72E+00	1.80E+05	1.80E+05	302.6467	-83.2282	1.26E-06	2.17E-07	1.61E-07	2.76E-08
GRB130614997	2013-06-14	23:56:09.74	9.28	1.972	6.72E-06	9.66E-08	2.23E-02	2.05E-03	2.05E-03	9.21E+01	9.73E+00	9.73E+00	-1.40E+00	4.94E-02	4.94E-02	-2.67E+00	1.42E+01	1.42E+01	11.3718	-47.9069	5.91E-07	2.33E-08	6.63E-06	2.62E-07
GRB080808451	2008-08-08	10:50:03.27	4.352	0.832	7.10E-07	3.96E-08	3.12E-02	1.78E-02	1.78E-02	9.55E+01	2.83E+01	2.83E+01	1.48E-01	5.26E-01	5.26E-01	-1.93E+00	3.10E-01	3.10E-01	245.3018	-11.2514	1.89E-07	2.73E-08	7.71E-07	1.12E-07
GRB130819394	2013-08-19	09:27:34.10	82.689	4.536	8.68E-06	6.90E-08	2.31E-02	5.32E-03	5.32E-03	8.07E+01	3.82E+00	3.82E+00	-3.92E-01	1.03E-01	1.03E-01	-3.02E+00	4.91E-01	4.91E-01	252.4179	1.2668	1.21E-07	8.39E-09	7.75E-06	5.38E-07
GRB180810278	2018-08-10	06:40:46.74	15.104	1.493	2.22E-06	5.47E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	239.2805	-72.0741	-99.0	-99.0	-99.0	-99.0
GRB210724105	2021-07-24	02:31:33.47	13.568	6.42	1.60E-06	8.89E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	54.677	12.9571	-99.0	-99.0	-99.0	-99.0
GRB120506128	2012-05-06	03:05:02.12	2.304	1.379	2.87E-07	2.51E-08	1.35E-02	1.61E-02	1.61E-02	1.08E+02	3.69E+01	3.69E+01	-5.14E-01	4.06E-01	4.06E-01	-2.00E+00	6.20E-01	6.20E-01	283.8804	26.0792	1.90E-07	3.30E-08	5.83E-07	1.01E-07
GRB091101143	2009-11-01	03:26:32.49	10.688	0.842	7.84E-06	7.88E-08	2.84E-02	5.21E-03	5.21E-03	1.28E+02	3.47E+01	3.47E+01	-7.85E-01	1.09E-01	1.09E-01	-2.43E+00	8.57E-01	8.57E-01	241.2335	-74.0148	5.20E-07	2.56E-08	7.95E-06	3.91E-07
GRB141031998	2014-10-31	23:57:20.92	0.16	0.865	8.35E-08	2.07E-08	1.53E-02	3.65E-03	3.65E-03	8.80E+02	6.40E+02	6.40E+02	-7.87E-01	2.51E-01	2.51E-01	-2.59E+00	2.42E+00	2.42E+00	256.523	6.8863	1.65E-06	2.70E-07	2.11E-07	3.44E-08
GRB180405169	2018-04-05	04:02:53.06	28.477	2.834	7.30E-06	4.98E-08	1.51E-02	1.56E-03	1.56E-03	1.29E+02	9.87E+00	9.87E+00	-8.95E-01	6.78E-02	6.78E-02	-3.40E+00	3.77E+01	3.77E+01	251.6904	0.6526	2.67E-07	1.62E-08	7.08E-06	4.28E-07
GRB090626189	2009-06-26	04:32:08.88	48.897	2.828	6.30E-05	1.07E-07	2.64E-02	1.13E-03	1.13E-03	1.87E+02	1.23E+01	1.23E+01	-1.24E+00	2.46E-02	2.46E-02	-2.20E+00	7.87E-02	7.87E-02	281.888	25.6096	1.02E-06	1.01E-08	7.82E-05	7.70E-07
GRB171223818	2017-12-23	19:38:15.07	0.384	0.295	1.89E-06	2.23E-08	3.70E-02	2.30E-03	2.30E-03	1.10E+03	1.58E+02	1.58E+02	-6.06E-01	8.09E-02	8.09E-02	-2.72E+00	2.62E+00	2.62E+00	248.275	-4.8646	5.32E-06	1.83E-07	2.03E-06	6.98E-08
GRB150805746	2015-08-05	17:54:12.51	1.408	0.466	3.82E-07	1.12E-08	2.26E-01	1.88E-01	1.88E-01	5.11E+01	7.83E+00	7.83E+00	-2.33E-02	8.18E-01	8.18E-01	-2.71E+00	1.66E+00	1.66E+00	12.2859	-49.4489	3.15E-07	4.15E-08	2.61E-07	3.44E-08
GRB180411546	2018-04-11	13:06:53.79	29.696	8.452	9.77E-06	4.66E-07	3.82E-03	1.05E-02	1.05E-02	1.01E+02	3.92E+02	3.92E+02	-1.21E+00	2.81E-01	2.81E-01	-1.57E+00	1.43E-01	1.43E-01	2.9717	-15.507	1.73E-07	1.36E-08	1.77E-06	1.39E-07
GRB111109453	2011-11-09	10:52:32.25	4.864	2.757	3.05E-07	3.23E-08	3.95E-03	1.51E-02	1.51E-02	2.19E+02	3.48E+03	3.48E+03	-1.27E+00	1.37E-01	1.37E-01	-1.41E+00	7.08E-02	7.08E-02	256.6128	7.5145	2.97E-07	2.69E-08	1.21E-06	1.09E-07
GRB131209547	2013-12-09	13:07:56.97	13.568	1.145	1.37E-05	8.83E-08	1.40E-02	7.09E-04	7.09E-04	2.99E+02	1.55E+01	1.55E+01	-5.86E-01	4.63E-02	4.63E-02	-4.03E+00	8.15E+01	8.15E+01	258.0167	9.3738	5.56E-07	1.35E-08	1.48E-05	3.59E-07
GRB080812889	2008-08-12	21:19:33.83	15.04	0.462	2.45E-06	4.18E-08	1.42E-02	3.96E-03	3.96E-03	1.52E+02	1.97E+01	1.97E+01	-1.83E-01	2.28E-01	2.28E-01	-2.16E+00	4.63E-01	4.63E-01	287.6751	27.7495	2.20E-07	2.31E-08	3.14E-06	3.29E-07
GRB140919636	2014-09-19	15:15:13.54	108.546	1.619	1.07E-05	2.41E-08	1.49E-02	1.71E+00	1.71E+00	1.33E+01	1.83E+02	1.83E+02	-1.24E+00	3.50E+01	3.50E+01	-1.89E+00	1.90E-02	1.90E-02	328.9785	23.8294	1.39E-07	-99.0	1.28E-05	-99.0
GRB111022854	2011-10-22	20:29:23.70	0.192	0.707	1.26E-07	1.21E-08	2.53E-02	5.09E-03	5.09E-03	3.81E+02	9.44E+01	9.44E+01	-6.42E-01	2.31E-01	2.31E-01	-3.40E+00	9.39E+00	9.39E+00	243.6293	-13.164	1.38E-06	2.53E-07	2.63E-07	4.84E-08
GRB160512199	2016-05-12	04:45:59.73	78.081	3.566	9.87E-06	4.62E-08	1.60E-02	1.66E-03	1.66E-03	9.61E+01	6.48E+00	6.48E+00	-1.05E+00	6.04E-02	6.04E-02	-3.32E+00	1.14E+01	1.14E+01	342.8368	14.5793	2.49E-07	1.13E-08	9.67E-06	4.38E-07
GRB200801650	2020-08-01	15:35:46.75	63.745	1.557	1.20E-05	6.73E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	234.5854	-40.3559	-99.0	-99.0	-99.0	-99.0
GRB190331093	2019-03-31	02:14:37.57	4.8	0.771	1.06E-06	3.11E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	139.6022	-33.2095	-99.0	-99.0	-99.0	-99.0
GRB180823442	2018-08-23	10:36:38.23	47.745	4.935	1.77E-06	4.06E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	111.5306	-34.3096	-99.0	-99.0	-99.0	-99.0
GRB170504734	2017-05-04	17:37:30.99	0.704	1.139	1.22E-07	2.67E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	61.8613	4.3574	-99.0	-99.0	-99.0	-99.0
GRB160519060	2016-05-19	01:26:39.19	17.664	1.95	3.17E-06	4.37E-08	1.68E-02	2.72E-03	2.72E-03	5.34E+01	2.90E+00	2.90E+00	-1.15E+00	8.85E-02	8.85E-02	-3.82E+00	5.86E+02	5.86E+02	258.807	10.4981	1.66E-07	1.20E-08	2.87E-06	2.08E-07
GRB171117515	2017-11-17	12:21:38.87	105.922	2.429	1.08E-05	6.30E-08	7.76E-03	8.45E-04	8.45E-04	1.16E+02	1.84E+01	1.84E+01	-1.40E+00	6.22E-02	6.22E-02	-2.15E+00	1.60E-01	1.60E-01	306.7481	29.7546	2.73E-07	1.12E-08	1.03E-05	4.22E-07
GRB090108322	2009-01-08	07:43:23.36	0.192	0.143	5.36E-07	1.41E-08	1.61E-02	2.65E-03	2.65E-03	1.02E+03	4.13E+02	4.13E+02	-9.05E-01	1.93E-01	1.93E-01	-2.40E+00	7.73E+00	7.73E+00	1.7607	-77.7772	1.74E-06	1.77E-07	4.42E-07	4.51E-08
GRB090129880	2009-01-29	21:07:15.43	16.64	3.328	5.57E-06	6.20E-08	7.25E-03	1.05E-03	1.05E-03	1.67E+02	4.68E+01	4.68E+01	-1.48E+00	8.19E-02	8.19E-02	-2.11E+00	2.90E+00	2.90E+00	357.8147	-3.8882	3.28E-07	1.46E-08	5.36E-06	2.39E-07
GRB160111115	2016-01-11	02:45:03.29	26.88	6.676	2.63E-06	5.03E-08	3.69E-02	2.06E-02	2.06E-02	3.37E+01	1.14E+01	1.14E+01	-7.54E-01	3.63E-01	3.63E-01	-1.96E+00	6.47E-02	6.47E-02	10.6745	-36.2281	2.01E-07	1.23E-08	2.67E-06	1.64E-07
GRB170429799	2017-04-29	19:11:12.60	220.163	1.379	3.76E-05	1.07E-07	3.10E-03	4.05E-03	4.05E-03	4.48E+01	4.84E+03	4.84E+03	-1.85E+00	3.92E-01	3.92E-01	-1.89E+00	9.30E-03	9.30E-03	353.6479	2.7162	2.03E-07	2.69E-09	5.45E-05	7.22E-07
GRB140901821	2014-09-01	19:41:37.58	0.176	0.036	5.12E-06	3.15E-08	8.02E-02	2.49E-03	2.49E-03	1.34E+03	8.01E+01	8.01E+01	-3.86E-01	4.12E-02	4.12E-02	-4.62E+00	8.25E+02	8.25E+02	279.1685	-83.8124	1.63E-05	3.64E-07	4.99E-06	1.11E-07
GRB170106968	2017-01-06	23:13:49.83	31.232	10.524	1.07E-06	1.22E-07	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	233.0693	-66.3877	-99.0	-99.0	-99.0	-99.0
GRB150122960	2015-01-22	23:02:28.32	53.249	13.827	3.17E-06	5.64E-08	6.03E-03	1.33E+01	1.33E+01	6.14E+00	4.65E+04	4.65E+04	-1.32E+00	6.32E+02	6.32E+02	-1.46E+00	2.19E-02	2.19E-02	266.802	18.3458	2.78E-07	-99.0	3.40E-06	-99.0
GRB190515190	2019-05-15	04:33:03.14	1.264	0.471	1.54E-07	1.18E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	196.729	41.7854	-99.0	-99.0	-99.0	-99.0
GRB140701833	2014-07-01	19:59:35.26	6.912	0.923	2.61E-06	5.18E-08	1.07E-02	1.32E-03	1.32E-03	1.88E+02	2.29E+01	2.29E+01	-1.10E+00	8.70E-02	8.70E-02	-9.56E+00	1.90E+04	1.90E+04	4.1661	-16.2223	3.31E-07	2.45E-08	3.04E-06	2.25E-07
GRB151120349	2015-11-20	08:22:53.70	28.416	4.615	9.65E-06	2.54E-08	8.14E-03	5.41E-04	5.41E-04	2.17E+02	3.71E+01	3.71E+01	-1.37E+00	4.04E-02	4.04E-02	-2.21E+00	3.67E-01	3.67E-01	271.1082	21.4032	3.73E-07	1.21E-08	1.07E-05	3.45E-07
GRB191111347	2019-11-11	08:19:09.57	5.376	0.923	8.00E-07	1.59E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	254.2384	5.9699	-99.0	-99.0	-99.0	-99.0
GRB200517786	2020-05-17	18:52:28.28	27.392	5.473	2.98E-06	6.07E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	190.4319	22.9368	-99.0	-99.0	-99.0	-99.0
GRB140720158	2014-07-20	03:47:25.37	0.32	0.262	2.00E-07	1.23E-08	2.93E-02	1.11E-02	1.11E-02	3.50E+02	1.32E+02	1.32E+02	-3.97E-01	3.77E-01	3.77E-01	-6.92E+00	9.53E+02	9.53E+02	285.8587	28.1863	1.41E-06	3.40E-07	1.80E-07	4.33E-08
GRB110505203	2011-05-05	04:52:56.43	4.096	0.545	2.03E-06	6.94E-08	1.44E-02	2.33E-03	2.33E-03	1.07E+02	1.22E+01	1.22E+01	-1.22E+00	9.48E-02	9.48E-02	-2.62E+00	5.62E+00	5.62E+00	270.3316	-83.795	3.39E-07	2.83E-08	2.07E-06	1.73E-07
GRB180710062	2018-07-10	01:28:38.71	90.112	3.208	4.34E-06	3.60E-08	9.89E-03	2.86E-03	2.86E-03	1.29E+02	1.57E+01	1.57E+01	-5.37E-01	2.40E-01	2.40E-01	-3.47E+00	2.90E+01	2.90E+01	310.5625	30.169	1.20E-07	2.02E-08	2.81E-06	4.73E-07
GRB120526303	2012-05-26	07:16:40.77	43.649	1.002	1.16E-04	2.28E-07	2.52E-02	3.93E-04	3.93E-04	7.83E+02	2.88E+01	2.88E+01	-8.32E-01	2.24E-02	2.24E-02	-2.98E+00	2.44E-01	2.44E-01	232.7483	-43.7758	2.46E-06	2.16E-08	1.35E-04	1.19E-06
GRB120429484	2012-04-29	11:37:03.74	15.36	1.619	2.37E-06	1.75E-08	2.44E-03	2.00E-04	2.00E-04	4.50E+02	3.69E+02	3.69E+02	-1.82E+00	5.59E-02	5.59E-02	-5.71E+00	2.14E+03	2.14E+03	255.3678	7.7756	1.67E-07	1.65E-08	2.21E-06	2.20E-07
GRB140329295	2014-03-29	07:04:38.33	21.248	1.056	6.70E-05	3.32E-08	1.11E-01	2.81E-03	2.81E-03	2.29E+02	6.07E+00	6.07E+00	-8.13E-01	1.64E-02	1.64E-02	-2.25E+00	3.30E-02	3.30E-02	262.8427	15.588	3.96E-06	2.40E-08	7.25E-05	4.40E-07
GRB141105358	2014-11-05	08:35:48.88	19.2	4.261	1.84E-06	3.02E-08	1.15E-01	8.87E-02	8.87E-02	4.83E+01	1.02E+01	1.02E+01	1.04E-01	7.57E-01	7.57E-01	-2.04E+00	1.38E-01	1.38E-01	312.4828	30.1482	1.86E-07	1.76E-08	1.52E-06	1.44E-07
GRB130112353	2013-01-12	08:27:47.80	2.048	1.557	1.24E-06	2.98E-08	1.62E-02	1.89E-03	1.89E-03	5.54E+02	1.17E+02	1.17E+02	-7.10E-01	1.17E-01	1.17E-01	-1.19E+01	7.61E+04	7.61E+04	306.3225	30.8414	1.29E-06	9.39E-08	1.23E-06	8.98E-08
GRB081206604	2008-12-06	14:29:30.69	7.936	4.382	5.00E-07	3.66E-08	4.14E-03	1.50E-03	1.50E-03	1.10E+02	4.27E+01	4.27E+01	-1.39E+00	2.53E-01	2.53E-01	-2.54E+00	4.56E+02	4.56E+02	12.5632	-72.3513	1.25E-07	3.54E-08	5.09E-07	1.45E-07
GRB120711446	2012-07-11	10:42:54.57	87.552	3.874	1.86E-06	2.04E-08	4.59E-03	1.21E-03	1.21E-03	2.70E+02	7.83E+01	7.83E+01	-6.73E-01	2.33E-01	2.33E-01	-1.83E+00	4.36E-01	4.36E-01	252.3693	4.5496	2.09E-07	1.96E-08	1.71E-06	1.60E-07
GRB201016136	2020-10-16	03:16:21.14	165.123	9.148	4.54E-06	8.32E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	343.9132	-83.6727	-99.0	-99.0	-99.0	-99.0
GRB200325138	2020-03-25	03:18:31.74	0.96	0.143	1.48E-06	4.62E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	233.3998	-72.9499	-99.0	-99.0	-99.0	-99.0
GRB170826819	2017-08-26	19:38:56.48	11.008	0.724	3.23E-05	7.44E-08	3.10E-02	9.06E-04	9.06E-04	3.84E+02	2.09E+01	2.09E+01	-9.58E-01	2.27E-02	2.27E-02	-2.27E+00	1.23E-01	1.23E-01	14.9397	-50.6823	1.76E-06	2.42E-08	3.58E-05	4.93E-07
GRB190808498	2019-08-08	11:56:27.79	47.36	4.83	1.13E-06	6.29E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	3.845	-13.3934	-99.0	-99.0	-99.0	-99.0
GRB210802839	2021-08-02	20:08:06.49	10.24	0.81	1.86E-05	2.07E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	47.4617	57.4848	-99.0	-99.0	-99.0	-99.0
GRB111010660	2011-10-10	15:50:21.80	8.704	2.111	8.71E-07	3.34E-08	5.48E-03	1.03E-03	1.03E-03	1.06E+02	4.46E+02	4.46E+02	-1.44E+00	2.12E-01	2.12E-01	-1.69E+00	1.08E-01	1.08E-01	293.73	30.5048	2.79E-07	2.14E-08	1.71E-06	1.31E-07
GRB120811014	2012-08-11	00:20:30.29	0.448	0.091	2.27E-06	1.94E-08	2.59E-02	1.72E-03	1.72E-03	1.32E+03	2.09E+02	2.09E+02	-3.14E-01	7.44E-02	7.44E-02	-7.20E+00	8.26E+01	8.26E+01	230.0253	-62.8779	5.64E-06	2.27E-07	2.42E-06	9.76E-08
GRB090101758	2009-01-01	18:11:41.92	108.802	1.619	1.23E-05	1.14E-07	1.92E-02	1.43E-03	1.43E-03	1.11E+02	5.31E+00	5.31E+00	-1.08E+00	4.18E-02	4.18E-02	-1.49E+01	4.43E+06	4.43E+06	234.298	-34.0557	3.43E-07	9.88E-09	1.19E-05	3.42E-07
GRB090513916	2009-05-13	21:58:47.92	25.28	7.146	4.94E-06	1.77E-07	3.81E-03	3.56E-04	3.56E-04	7.99E+02	1.72E+02	1.72E+02	-8.65E-01	1.07E-01	1.07E-01	-4.65E+00	2.78E+01	2.78E+01	359.1956	-3.8786	3.69E-07	2.27E-08	7.15E-06	4.38E-07
GRB210401970	2021-04-01	23:17:04.03	301.061	4.404	7.49E-05	3.18E-07	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	356.2273	1.0258	-99.0	-99.0	-99.0	-99.0
GRB180413118	2018-04-13	02:49:43.23	57.857	2.36	7.55E-06	2.36E-08	5.14E-03	2.80E-04	2.80E-04	3.83E+02	1.38E+02	1.38E+02	-1.17E+00	4.19E-02	4.19E-02	-3.89E+00	9.33E+00	9.33E+00	279.4476	26.7709	2.89E-07	1.37E-08	1.33E-05	6.27E-07
GRB180718763	2018-07-18	18:18:24.46	98.306	4.891	1.49E-05	4.96E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	229.6133	-62.0138	-99.0	-99.0	-99.0	-99.0
GRB190608009	2019-06-08	00:12:18.39	85.25	6.026	8.25E-06	7.13E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	333.2973	23.5853	-99.0	-99.0	-99.0	-99.0
GRB211121434	2021-11-21	10:24:53.13	333.064	3.482	2.58E-05	1.60E-07	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	239.4189	-17.9846	-99.0	-99.0	-99.0	-99.0
